tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
3565,2020-09-01 17:24:40.4880,2020-09-01 18:24:05.9550,3072,Leonard St & Boerum St,40.70583339,-73.94644578,525,W 34 St & 11 Ave,40.75594159,-74.0021163,36418,Customer,1991,1
1858,2020-09-01 17:24:40.9160,2020-09-01 17:55:39.1640,3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,3712,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,36563,Customer,2000,1
865,2020-09-01 17:24:41.3650,2020-09-01 17:39:07.2980,3668,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,3092,Berry St & N 8 St,40.7190095,-73.95852515,45003,Subscriber,1984,1
465,2020-09-01 17:24:41.3710,2020-09-01 17:32:27.1640,3137,5 Ave & E 73 St,40.77282817,-73.96685276,499,Broadway & W 60 St,40.76915505,-73.98191841,38857,Subscriber,1988,2
504,2020-09-01 17:24:41.5650,2020-09-01 17:33:06.2890,4122,Central Park W & W 97 St,40.79249519495111,-73.96417066463071,4075,Central Park West & W 85 St,40.78476,-73.969862,41701,Subscriber,1969,0
1472,2020-09-01 17:24:42.1380,2020-09-01 17:49:14.6930,3905,4 Ave & E 12 St,40.732647,-73.99011,3081,Graham Ave & Grand St,40.711863,-73.944024,19215,Subscriber,1972,1
447,2020-09-01 17:24:42.7920,2020-09-01 17:32:09.7950,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,46351,Subscriber,1990,1
551,2020-09-01 17:24:43.8700,2020-09-01 17:33:55.8370,265,Stanton St & Chrystie St,40.72229346,-73.99147535,394,E 9 St & Avenue C,40.72521311,-73.97768752,42602,Customer,1969,0
3000,2020-09-01 17:24:43.9670,2020-09-01 18:14:44.2630,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,3478,2 Ave & 36 St,40.65708866668485,-74.00870203971863,17269,Subscriber,1993,1
291,2020-09-01 17:24:44.0700,2020-09-01 17:29:35.3120,3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,3809,W 55 St & 6 Ave,40.763189,-73.978434,34009,Subscriber,1959,1
371,2020-09-01 17:24:44.8920,2020-09-01 17:30:56.5180,3615,44 Dr & 21 St,40.748,-73.9460927,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,45095,Subscriber,1990,2
1000,2020-09-01 17:24:45.0940,2020-09-01 17:41:25.7120,453,W 22 St & 8 Ave,40.74475148,-73.99915362,531,Forsyth St & Broome St,40.71893904,-73.99266288,33951,Subscriber,1978,1
1527,2020-09-01 17:24:45.1990,2020-09-01 17:50:12.6160,4044,8 Ave & W 38 St,40.75461,-73.99177,3143,5 Ave & E 78 St,40.77632142182271,-73.96427392959595,38512,Subscriber,1947,2
1019,2020-09-01 17:24:45.7100,2020-09-01 17:41:45.3790,517,Pershing Square South,40.751581,-73.97791,439,E 4 St & 2 Ave,40.7262807,-73.98978041,30469,Customer,1969,0
566,2020-09-01 17:24:46.0860,2020-09-01 17:34:12.5810,3367,5 Ave & E 103 St,40.7922553,-73.95249933,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,17095,Subscriber,1982,1
1368,2020-09-01 17:24:47.7390,2020-09-01 17:47:35.9970,3686,Gansevoort St & Hudson St,40.739448201304036,-74.00507032871246,3137,5 Ave & E 73 St,40.77282817,-73.96685276,37689,Customer,1969,0
643,2020-09-01 17:24:48.0040,2020-09-01 17:35:31.6900,3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,212,W 16 St & The High Line,40.74334935,-74.00681753,36076,Customer,1969,0
2297,2020-09-01 17:24:48.1490,2020-09-01 18:03:05.4560,480,W 53 St & 10 Ave,40.76669671,-73.99061728,3735,W 30 St & 10 Ave,40.752694,-74.002353,41287,Subscriber,1985,1
578,2020-09-01 17:24:48.8220,2020-09-01 17:34:26.8520,3919,Wall St & South St,40.70437,-74.00637,257,Lispenard St & Broadway,40.71939226,-74.00247214,28219,Customer,1969,0
596,2020-09-01 17:24:48.9620,2020-09-01 17:34:45.0780,379,W 31 St & 7 Ave,40.749156,-73.9916,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,16631,Subscriber,1969,1
2240,2020-09-01 17:24:49.8760,2020-09-01 18:02:10.2750,3435,Grand St & Elizabeth St,40.718822,-73.99596,363,West Thames St,40.70834698,-74.01713445,37017,Subscriber,1990,1
2636,2020-09-01 17:24:52.4850,2020-09-01 18:08:49.1550,403,E 2 St & 2 Ave,40.72502876,-73.99069656,3166,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449,45374,Customer,1995,2
1085,2020-09-01 17:24:52.4930,2020-09-01 17:42:57.4980,3739,Perry St & Greenwich Ave,40.735918,-74.000939,502,Henry St & Grand St,40.714211,-73.981095,30755,Customer,1969,0
1247,2020-09-01 17:24:52.6320,2020-09-01 17:45:40.1060,3496,1 Ave & E 110 St,40.7923272,-73.9383,4043,W 78 St & Amsterdam Ave,40.782535857724106,-73.97908508777618,37369,Subscriber,1986,2
1702,2020-09-01 17:24:52.8240,2020-09-01 17:53:15.2190,3496,1 Ave & E 110 St,40.7923272,-73.9383,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,36974,Customer,2000,1
232,2020-09-01 17:24:53.0180,2020-09-01 17:28:45.7260,3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,403,E 2 St & 2 Ave,40.72502876,-73.99069656,46013,Subscriber,1992,1
472,2020-09-01 17:24:53.4360,2020-09-01 17:32:46.0960,3934,St Nicholas Ave & E 134 St,40.816234,-73.948222,3518,Lenox Ave & W 126 St,40.808442,-73.9452087,37889,Subscriber,1996,2
1350,2020-09-01 17:24:54.5510,2020-09-01 17:47:24.7240,458,11 Ave & W 27 St,40.751396,-74.005226,387,Centre St & Chambers St,40.71273266,-74.0046073,16553,Subscriber,1992,1
401,2020-09-01 17:24:54.6160,2020-09-01 17:31:36.5180,505,6 Ave & W 33 St,40.74901271,-73.98848395,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,30018,Subscriber,1993,2
3058,2020-09-01 17:24:55.7350,2020-09-01 18:15:54.4660,4014,Riverside Dr & W 148 St,40.829114,-73.950426,3967,W 146 St & Broadway,40.826969,-73.949738,35915,Subscriber,1992,2
1364,2020-09-01 17:24:56.4610,2020-09-01 17:47:41.1270,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,32085,Subscriber,1989,1
1486,2020-09-01 17:24:56.6690,2020-09-01 17:49:42.7620,3834,Irving Ave & Halsey St,40.69467,-73.90663,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,46745,Subscriber,1996,2
575,2020-09-01 17:24:57.1920,2020-09-01 17:34:32.6160,3718,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,37474,Subscriber,2000,1
756,2020-09-01 17:24:57.5300,2020-09-01 17:37:34.2710,3724,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,3289,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,45641,Subscriber,1988,1
1855,2020-09-01 17:24:57.7950,2020-09-01 17:55:53.4480,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,412,Forsyth St & Canal St,40.7158155,-73.99422366,18388,Subscriber,1971,1
1208,2020-09-01 17:24:58.7200,2020-09-01 17:45:06.8410,146,Hudson St & Reade St,40.71625008,-74.0091059,3303,Butler St & Court St,40.6849894,-73.99440329,43047,Subscriber,1974,1
360,2020-09-01 17:24:59.3210,2020-09-01 17:30:59.5550,3783,Cliff St & Fulton St,40.70838,-74.00495,311,Norfolk St & Broome St,40.7172274,-73.98802084,35888,Customer,1991,1
1432,2020-09-01 17:25:00.0150,2020-09-01 17:48:52.5700,351,Front St & Maiden Ln,40.70530954,-74.00612572,317,E 6 St & Avenue B,40.72453734,-73.98185424,40912,Subscriber,1967,2
1649,2020-09-01 17:25:01.3000,2020-09-01 17:52:31.0650,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,3671,E 81 St & 2 Ave,40.774779448957275,-73.95427465438843,36355,Subscriber,1986,1
773,2020-09-01 17:25:01.4110,2020-09-01 17:37:54.7970,519,Pershing Square North,40.751873,-73.977706,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,41400,Customer,1969,0
212,2020-09-01 17:25:02.0570,2020-09-01 17:28:34.3350,116,W 17 St & 8 Ave,40.74177603,-74.00149746,509,9 Ave & W 22 St,40.7454973,-74.00197139,42290,Subscriber,1964,1
2180,2020-09-01 17:25:02.3370,2020-09-01 18:01:22.6460,387,Centre St & Chambers St,40.71273266,-74.0046073,455,1 Ave & E 44 St,40.75001986,-73.96905301,21649,Subscriber,1997,1
2426,2020-09-01 17:25:02.8690,2020-09-01 18:05:29.1740,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,43722,Customer,1969,0
421,2020-09-01 17:25:03.8010,2020-09-01 17:32:04.9450,499,Broadway & W 60 St,40.76915505,-73.98191841,479,9 Ave & W 45 St,40.76019252,-73.9912551,38707,Subscriber,1991,2
746,2020-09-01 17:25:03.8420,2020-09-01 17:37:30.2560,368,Carmine St & 6 Ave,40.73038599,-74.00214988,494,W 26 St & 8 Ave,40.74734825,-73.99723551,32904,Subscriber,1963,1
386,2020-09-01 17:25:04.0820,2020-09-01 17:31:30.3370,3603,31 Ave & 30 St,40.7647,-73.9240312,3600,31 Ave & Steinway St,40.7611488,-73.9170071,44547,Subscriber,1978,1
1405,2020-09-01 17:25:04.3590,2020-09-01 17:48:29.3930,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,38824,Subscriber,1994,1
1546,2020-09-01 17:25:04.6750,2020-09-01 17:50:51.0990,3850,Jefferson St & Cypress Ave,40.70907,-73.92157,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,42879,Subscriber,1990,2
1742,2020-09-01 17:25:04.9480,2020-09-01 17:54:07.6320,456,E 53 St & Madison Ave,40.7597108,-73.97402311,3323,W 106 St & Central Park West,40.7981856,-73.9605909006,46812,Subscriber,1979,1
727,2020-09-01 17:25:05.1760,2020-09-01 17:37:12.3510,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,39258,Subscriber,1969,0
1963,2020-09-01 17:25:05.5920,2020-09-01 17:57:49.5720,3494,E 115 St & Lexington Ave,40.797911,-73.9423,3494,E 115 St & Lexington Ave,40.797911,-73.9423,37382,Subscriber,1990,1
133,2020-09-01 17:25:05.6150,2020-09-01 17:27:19.3780,2008,Little West St & 1 Pl,40.70569254,-74.01677685,2008,Little West St & 1 Pl,40.70569254,-74.01677685,46334,Subscriber,1995,1
784,2020-09-01 17:25:05.6250,2020-09-01 17:38:09.8690,518,E 39 St & 2 Ave,40.74780373,-73.9734419,3809,W 55 St & 6 Ave,40.763189,-73.978434,28642,Customer,1995,2
755,2020-09-01 17:25:05.8940,2020-09-01 17:37:41.4990,453,W 22 St & 8 Ave,40.74475148,-73.99915362,238,Bank St & Washington St,40.7361967,-74.00859207,18504,Subscriber,1990,2
1862,2020-09-01 17:25:06.0900,2020-09-01 17:56:08.8600,3998,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,4070,W 180 St & Ft Washington Ave,40.849972,-73.938423,46776,Customer,1969,0
307,2020-09-01 17:25:06.9650,2020-09-01 17:30:14.7240,3718,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,3918,Avenue D & E 8 St,40.72387,-73.975767,19728,Subscriber,1988,1
562,2020-09-01 17:25:07.0600,2020-09-01 17:34:29.7550,3718,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,44266,Subscriber,1999,1
752,2020-09-01 17:25:07.7340,2020-09-01 17:37:39.7570,3735,W 30 St & 10 Ave,40.752694,-74.002353,474,5 Ave & E 29 St,40.7451677,-73.98683077,41302,Subscriber,1977,1
2485,2020-09-01 17:25:07.9710,2020-09-01 18:06:33.4880,426,West St & Chambers St,40.71754834,-74.01322069,2000,Front St & Washington St,40.70255088,-73.98940236,45704,Subscriber,1982,2
788,2020-09-01 17:25:08.0470,2020-09-01 17:38:16.9300,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,3589,Broadway & 12 St,40.7668,-73.9347774,39647,Subscriber,1994,1
900,2020-09-01 17:25:08.1430,2020-09-01 17:40:08.9180,490,8 Ave & W 33 St,40.751551,-73.993934,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,45312,Subscriber,1964,2
752,2020-09-01 17:25:09.1700,2020-09-01 17:37:42.1660,3648,Flushing Ave & Vanderbilt Ave,40.697950315695444,-73.97077560424805,3069,Lorimer St & Broadway,40.70411791,-73.94818595,14997,Customer,1974,1
684,2020-09-01 17:25:09.5410,2020-09-01 17:36:34.0650,3724,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,4075,Central Park West & W 85 St,40.78476,-73.969862,15517,Subscriber,1983,1
232,2020-09-01 17:25:09.5930,2020-09-01 17:29:01.7590,3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847,3490,E 116 St & 2 Ave,40.796879,-73.937261,40073,Subscriber,1994,1
125,2020-09-01 17:25:09.7870,2020-09-01 17:27:15.2810,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,32419,Customer,1999,1
2162,2020-09-01 17:25:10.1290,2020-09-01 18:01:12.3780,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,3366,West End Ave & W 107 St,40.8021174,-73.9681805305,18501,Subscriber,1949,1
1458,2020-09-01 17:25:10.3170,2020-09-01 17:49:28.3190,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,361,Allen St & Hester St,40.71605866,-73.99190759,45987,Subscriber,1992,1
953,2020-09-01 17:25:10.4940,2020-09-01 17:41:04.3730,3112,Milton St & Franklin St,40.72906,-73.95779,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,46436,Subscriber,1990,1
1979,2020-09-01 17:25:11.0770,2020-09-01 17:58:10.3610,514,12 Ave & W 40 St,40.76087502,-74.00277668,514,12 Ave & W 40 St,40.76087502,-74.00277668,44259,Subscriber,1959,2
1208,2020-09-01 17:25:11.3000,2020-09-01 17:45:19.3450,394,E 9 St & Avenue C,40.72521311,-73.97768752,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,43540,Subscriber,1990,1
937,2020-09-01 17:25:11.3360,2020-09-01 17:40:49.2750,465,Broadway & W 41 St,40.75513557,-73.98658032,515,W 43 St & 10 Ave,40.76009437,-73.99461843,32036,Subscriber,1992,1
1234,2020-09-01 17:25:11.3680,2020-09-01 17:45:46.3580,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,495,W 47 St & 10 Ave,40.76269882,-73.99301222,29373,Customer,1969,0
988,2020-09-01 17:25:11.9410,2020-09-01 17:41:39.9530,3981,Harlem River Dr & W 155 St,40.830476,-73.939929,4070,W 180 St & Ft Washington Ave,40.849972,-73.938423,39978,Subscriber,1969,2
370,2020-09-01 17:25:12.8440,2020-09-01 17:31:23.6750,3367,5 Ave & E 103 St,40.7922553,-73.95249933,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,18761,Subscriber,1987,1
954,2020-09-01 17:25:13.1360,2020-09-01 17:41:08.0800,4010,W 145 St & Amsterdam Ave,40.825244,-73.947257,4014,Riverside Dr & W 148 St,40.829114,-73.950426,38148,Subscriber,1970,1
257,2020-09-01 17:25:13.2360,2020-09-01 17:29:30.7640,376,John St & William St,40.70862144,-74.00722156,3916,Pearl St & Peck Slip,40.708485,-74.002751,43082,Subscriber,1982,1
2466,2020-09-01 17:25:13.3310,2020-09-01 18:06:19.5460,4122,Central Park W & W 97 St,40.79249519495111,-73.96417066463071,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,39299,Subscriber,1993,2
614,2020-09-01 17:25:13.9220,2020-09-01 17:35:28.2200,164,E 47 St & 2 Ave,40.75323098,-73.97032517,164,E 47 St & 2 Ave,40.75323098,-73.97032517,28983,Subscriber,1971,1
235,2020-09-01 17:25:14.1440,2020-09-01 17:29:09.8620,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,3509,Lenox Ave & W 115 St,40.8011939,-73.9500739,43624,Subscriber,1970,1
1080,2020-09-01 17:25:14.8110,2020-09-01 17:43:15.5750,368,Carmine St & 6 Ave,40.73038599,-74.00214988,3259,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,44610,Subscriber,1963,2
1519,2020-09-01 17:25:15.3400,2020-09-01 17:50:35.1100,360,William St & Pine St,40.70717936,-74.00887308,446,W 24 St & 7 Ave,40.74487634,-73.99529885,18035,Customer,1969,0
588,2020-09-01 17:25:15.4210,2020-09-01 17:35:03.8720,285,Broadway & E 14 St,40.73454567,-73.99074142,358,Christopher St & Greenwich St,40.73291553,-74.00711384,20313,Customer,1969,0
426,2020-09-01 17:25:15.9630,2020-09-01 17:32:22.7990,3384,Smith St & 3 St,40.6787242,-73.99599099,3368,5 Ave & 3 St,40.6728155,-73.98352355,17417,Subscriber,1986,1
626,2020-09-01 17:25:16.2300,2020-09-01 17:35:42.6080,317,E 6 St & Avenue B,40.72453734,-73.98185424,317,E 6 St & Avenue B,40.72453734,-73.98185424,43997,Subscriber,1986,1
2158,2020-09-01 17:25:16.8120,2020-09-01 18:01:15.5740,3160,Central Park West & W 76 St,40.77896784,-73.97374737,402,Broadway & E 22 St,40.7403432,-73.98955109,32073,Subscriber,1965,1
765,2020-09-01 17:25:16.8790,2020-09-01 17:38:02.6170,3731,W 47 St & 6 Ave,40.758397,-73.98255,3160,Central Park West & W 76 St,40.77896784,-73.97374737,44583,Subscriber,1992,1
275,2020-09-01 17:25:17.0130,2020-09-01 17:29:52.6240,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,41636,Subscriber,1959,1
780,2020-09-01 17:25:17.0920,2020-09-01 17:38:17.5190,3916,Pearl St & Peck Slip,40.708485,-74.002751,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,45211,Subscriber,1983,1
1936,2020-09-01 17:25:17.6790,2020-09-01 17:57:34.3210,3733,Avenue C & E 18 St,40.730563,-73.973984,3733,Avenue C & E 18 St,40.730563,-73.973984,17420,Subscriber,1996,1
442,2020-09-01 17:25:18.8850,2020-09-01 17:32:41.5270,3934,St Nicholas Ave & E 134 St,40.816234,-73.948222,3518,Lenox Ave & W 126 St,40.808442,-73.9452087,38560,Subscriber,1982,1
669,2020-09-01 17:25:18.9920,2020-09-01 17:36:28.2000,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3137,5 Ave & E 73 St,40.77282817,-73.96685276,30443,Subscriber,1991,2
2719,2020-09-01 17:25:19.3280,2020-09-01 18:10:39.1850,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3043,Lewis Ave & Decatur St,40.6814598,-73.934903,37280,Subscriber,1983,1
418,2020-09-01 17:25:19.7860,2020-09-01 17:32:18.7030,477,W 41 St & 8 Ave,40.75640548,-73.9900262,495,W 47 St & 10 Ave,40.76269882,-73.99301222,39575,Subscriber,1993,1
485,2020-09-01 17:25:20.1720,2020-09-01 17:33:25.1790,3142,1 Ave & E 62 St,40.7612274,-73.96094022,305,E 58 St & 3 Ave,40.76095756,-73.96724467,45393,Subscriber,1963,1
835,2020-09-01 17:25:20.8300,2020-09-01 17:39:15.9490,3566,Crescent St & 35 Ave,40.7596276,-73.9321455,3142,1 Ave & E 62 St,40.7612274,-73.96094022,44087,Subscriber,1988,2
255,2020-09-01 17:25:20.8310,2020-09-01 17:29:36.6010,3600,31 Ave & Steinway St,40.7611488,-73.9170071,3593,31 St & Broadway,40.761584,-73.925921,14899,Subscriber,1988,2
1924,2020-09-01 17:25:21.5070,2020-09-01 17:57:25.6430,239,Willoughby St & Fleet St,40.69196566,-73.9813018,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,32593,Customer,1969,0
710,2020-09-01 17:25:21.8520,2020-09-01 17:37:12.8510,3735,W 30 St & 10 Ave,40.752694,-74.002353,402,Broadway & E 22 St,40.7403432,-73.98955109,37520,Customer,1990,1
223,2020-09-01 17:25:22.0320,2020-09-01 17:29:05.1400,3775,Suydam St & Knickerbocker Ave,40.702013,-73.923769,3820,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,35589,Subscriber,1993,1
3381,2020-09-01 17:25:22.4170,2020-09-01 18:21:43.6800,303,Mercer St & Spring St,40.72362738,-73.99949601,445,E 10 St & Avenue A,40.72740794,-73.98142006,36683,Customer,1969,0
1843,2020-09-01 17:25:22.5570,2020-09-01 17:56:06.0780,501,FDR Drive & E 35 St,40.744219,-73.97121214,401,Allen St & Rivington St,40.72019576,-73.98997825,32489,Subscriber,1993,2
2008,2020-09-01 17:25:22.5880,2020-09-01 17:58:51.3600,4044,8 Ave & W 38 St,40.75461,-73.99177,532,S 5 Pl & S 5 St,40.710451,-73.960876,45118,Subscriber,1988,2
173,2020-09-01 17:25:22.8160,2020-09-01 17:28:16.6160,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,3116,Huron St & Franklin St,40.73266,-73.95826,34392,Subscriber,1996,1
1540,2020-09-01 17:25:23.3920,2020-09-01 17:51:03.8130,3699,W 50 St & 9 Ave,40.763604677958625,-73.98917958140373,426,West St & Chambers St,40.71754834,-74.01322069,46474,Customer,1994,1
1017,2020-09-01 17:25:24.0410,2020-09-01 17:42:21.1350,486,Broadway & W 29 St,40.7462009,-73.98855723,401,Allen St & Rivington St,40.72019576,-73.98997825,20896,Subscriber,1980,2
687,2020-09-01 17:25:24.4180,2020-09-01 17:36:52.2650,3708,W 13 St & 5 Ave,40.735445,-73.99431,3740,W Broadway & W Houston St,40.726378,-74.000472,25335,Customer,1991,1
260,2020-09-01 17:25:25.1210,2020-09-01 17:29:45.7940,3390,E 109 St & 3 Ave,40.79329668,-73.9432083,3501,E 118 St & Madison Ave,40.8014866,-73.9442507,40583,Customer,1999,1
1259,2020-09-01 17:25:26.2610,2020-09-01 17:46:25.8850,150,E 2 St & Avenue C,40.7208736,-73.98085795,3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,31301,Subscriber,1971,1
1220,2020-09-01 17:25:26.4240,2020-09-01 17:45:46.7710,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,46203,Subscriber,1977,2
839,2020-09-01 17:25:26.6360,2020-09-01 17:39:26.3260,3125,45 Rd & 11 St,40.74708586,-73.94977234,3726,Center Blvd & 51 Ave,40.743366080270214,-73.95960688591003,25853,Customer,1969,0
298,2020-09-01 17:25:27.4010,2020-09-01 17:30:25.5690,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,528,2 Ave & E 31 St,40.74290902,-73.97706058,18427,Customer,1969,0
6501,2020-09-01 17:25:27.8370,2020-09-01 19:13:48.8490,316,Fulton St & William St,40.70955958,-74.00653609,412,Forsyth St & Canal St,40.7158155,-73.99422366,17427,Customer,1969,0
205,2020-09-01 17:25:28.1990,2020-09-01 17:28:53.6850,265,Stanton St & Chrystie St,40.72229346,-73.99147535,229,Great Jones St,40.72743423,-73.99379025,45565,Subscriber,1972,1
261,2020-09-01 17:25:28.5970,2020-09-01 17:29:50.4830,3597,43 St & Broadway,40.7577284,-73.9166368,3573,35 St & 34 Ave,40.7580583,-73.9242751,41970,Subscriber,1988,2
1074,2020-09-01 17:25:29.5310,2020-09-01 17:43:23.7570,3096,Union Ave & N 12 St,40.71924,-73.95242,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,40954,Subscriber,1996,2
1449,2020-09-01 17:25:29.6180,2020-09-01 17:49:39.3910,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,361,Allen St & Hester St,40.71605866,-73.99190759,37868,Customer,1992,2
1369,2020-09-01 17:25:30.0160,2020-09-01 17:48:19.4830,3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,37409,Subscriber,1993,1
919,2020-09-01 17:25:30.3610,2020-09-01 17:40:49.9380,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,3318,2 Ave & E 96 St,40.7839636,-73.9471673,38838,Subscriber,1963,2
406,2020-09-01 17:25:30.6600,2020-09-01 17:32:17.2610,496,E 16 St & 5 Ave,40.73726186,-73.99238967,474,5 Ave & E 29 St,40.7451677,-73.98683077,15096,Subscriber,1968,2
678,2020-09-01 17:25:31.5830,2020-09-01 17:36:50.2200,503,E 20 St & Park Ave,40.73827428,-73.98751968,453,W 22 St & 8 Ave,40.74475148,-73.99915362,40670,Subscriber,1988,1
531,2020-09-01 17:25:33.1990,2020-09-01 17:34:24.6990,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,391,Clark St & Henry St,40.69760127,-73.99344559,36721,Subscriber,1977,1
557,2020-09-01 17:25:33.3940,2020-09-01 17:34:51.2430,150,E 2 St & Avenue C,40.7208736,-73.98085795,439,E 4 St & 2 Ave,40.7262807,-73.98978041,43459,Subscriber,1950,1
706,2020-09-01 17:25:33.4860,2020-09-01 17:37:20.2870,477,W 41 St & 8 Ave,40.75640548,-73.9900262,518,E 39 St & 2 Ave,40.74780373,-73.9734419,43466,Subscriber,1984,1
2581,2020-09-01 17:25:33.8230,2020-09-01 18:08:34.9530,3584,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,33003,Subscriber,1988,2
914,2020-09-01 17:25:34.0720,2020-09-01 17:40:48.4550,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,43264,Customer,1969,0
476,2020-09-01 17:25:34.5020,2020-09-01 17:33:31.1460,492,W 33 St & 7 Ave,40.75019995,-73.99093085,448,W 37 St & 10 Ave,40.75660359,-73.9979009,34209,Subscriber,1987,1
1634,2020-09-01 17:25:35.0160,2020-09-01 17:52:49.2520,3844,Myrtle Ave & Linden St,40.69943,-73.91337,3402,Court St & State St,40.6902375,-73.99203074,15290,Subscriber,1996,1
4248,2020-09-01 17:25:36.6710,2020-09-01 18:36:24.7350,442,W 27 St & 7 Ave,40.746647,-73.993915,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,41720,Customer,1994,2
280,2020-09-01 17:25:37.3790,2020-09-01 17:30:17.5050,3831,Broadway & Hancock St,40.68663,-73.9168,3837,Broadway & Kosciuszko St,40.69329,-73.92852,40221,Subscriber,1990,1
856,2020-09-01 17:25:38.1530,2020-09-01 17:39:54.2500,3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,212,W 16 St & The High Line,40.74334935,-74.00681753,20257,Subscriber,1983,1
738,2020-09-01 17:25:38.9760,2020-09-01 17:37:57.8160,3735,W 30 St & 10 Ave,40.752694,-74.002353,458,11 Ave & W 27 St,40.751396,-74.005226,15681,Subscriber,1981,1
1506,2020-09-01 17:25:39.9380,2020-09-01 17:50:46.5630,478,11 Ave & W 41 St,40.76030096,-73.99884222,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,36190,Subscriber,1999,1
